,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,, Base sinistré , En site , Base sinistré , En site , Base sinistré , En site ,,,,,,,,,,
,,Enfant moins de 5 ans," 5,455   "," 2,458   "," 13,278   "," 5,984   "," 27,621   "," 12,447   ",,,,,,,,,,
,,Handicap," 3,927   "," 1,770   "," 9,560   "," 4,308   "," 19,887   "," 8,962   ",,,,,,,,,,
,,FEFA," 4,240   "," 1,911   "," 10,322   "," 4,652   "," 21,473   "," 9,676   ",,,,,,,,,,
,,Agées + 60 ans," 2,138   ", 964   ," 5,205   "," 2,346   "," 10,828   "," 4,879   ",,,,,,,,,,
,,TOTAL," 15,760   "," 7,102   "," 38,365   "," 17,289   "," 79,809   "," 35,965   ",,,,,,,,,,
,,Personnes en situation de malnutrition," 9,695   "," 4,369   "," 23,600   "," 10,635   "," 49,094   "," 22,124   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS AUTRES SECTEURS CLES,,,,,,,,,,,,,,,,
,,Indicateurs, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,"Secteur EDUCATION
(Norme : 45 à 50 élèves/ Salle de classe)", Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement,,,,,,,,,,
,,Salle de classe totalement détruite, 120   ," 6,000   ", 412   ," 20,575   ", 674   ," 33,700   ",,,,,,,,,,
,,Salle de classe endommagée, 106   ," 5,300   ", 271   ," 13,550   ", 566   ," 28,300   ",,,,,,,,,,
,,Salle de classe décoiffée, 26   ," 1,300   ", 140   ," 7,000   ", 186   ," 9,300   ",,,,,,,,,,
,,Total EDUCATION , 252   ," 12,600   ", 823   ," 41,125   "," 1,426   "," 71,300   ",,,,,,,,,,
,,Elèves privés de cours à cause de l'évènement," 44,966   ",," 109,460   ",," 241,594   ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SANTE
(Norme : 500 ménages/ Formation sanitaire)", Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire,,,,,,,,,,
,,CSB1/ CSB2 totalement détruit, 14   ," 25,692   ", 49   ," 88,101   ", 80   ," 144,301   ",,,,,,,,,,
,,CSB1/ CSB2 endommagés, 13   ," 22,694   ", 32   ," 58,020   ", 67   ," 121,179   ",,,,,,,,,,
,,CSB1/ CSB2 décoiffés, 3   ," 5,567   ", 17   ," 29,974   ", 22   ," 39,822   ",,,,,,,,,,
,,Total SANTE , 30   ," 53,952   ", 98   ," 176,095   ", 170   ," 305,302   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur WASH
(Norme : 50 ménages/ Point d'eau)/ Source d'eau amélioré (Borne fontaine, puits aménagé couvert)", Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène,,,,,,,,,,
,,Source d'eau totalement détruite,,,,,,,,,,,,,,,,
,,Source d'eau endommagé ou inondé,,,,,,,,,,,,,,,,
,,Source d'eau amélioré inondé,,,,,,,,,,,,,,,,
,,Total WASH , 762   ," 38,081   "," 1,854   "," 92,700   "," 4,092   "," 204,602   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SAMS
Ménages Agricoles/ Branche d'activité touché (zone exposée)", % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation,,,,,,,,,,
,,Agriculture,18.56%," 32,103   ",0.00%, -   ,53.62%," 172,480   ",,,,,,,,,,
,,Elévage,15.46%," 26,733   ",0.00%, -   ,44.65%," 143,631   ",,,,,,,,,,
,,Pêche,4.12%," 7,121   ",0.00%, -   ,11.89%," 38,261   ",,,,,,,,,,
,,Total SAMS (Ménages agicoles ménacé d'insécurité alimentaire),19.16%," 33,131   ",0.00%, -   ,55.33%," 178,004   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,SOFIA,,,,,,,,"Descriptions : 
(1) BASSIN VERSANT SOFIA : TABAC, OIGNON, PECHE (ZONE 3)
Située dans le Nord-Ouest du pays, la zone 3 est caractérisée par une végétation de forêt sèche caducifoliée et de forêt dense ombrophile, une savane herbeuse, une savane arbustive et herbeuse ainsi que de la mangrove dans la partie côtière. Les sols sont de type alluvionnaire, hydromorphe ou ferrugineux ; ils sont relativement riches mais partiellement ensablés. La zone comprend huit lacs au niveau desquels est développée la pêche continentale. 
Il y a une saison pluvieuse de novembre à mars avec une pluviométrie annuelle d’environ 1500 mm. La température moyenne est de 27oC, avec un minimum de 12o C en juin/juillet et un maximum de 34o C surtout en décembre/janvier. La densité de la population est d’environ 15 habitants/km2

(2) HAUT PLATEAU NORD : RIZ, ZEBU (ZONE 4)
Située au nord de Madagascar dans les hauts plateaux, la zone 4 est caractérisée par une végétation de forêt dense ombrophile de moyenne altitude ainsi que de la savane herbeuse, arbustive et herbeuse.
Le sol est de type lithosol, ferralitique ou hydromorphe. La pluviométrie annuelle moyenne varie entre 1100 et 1800 mm, avec une saison de pluies entre novembre et avril et une saison sèche de mai à octobre. La température moyenne de la zone est de 25oC. Le climat est propice pour la production de café. La zone a une faible densité de la population (17 habitants/km2)",,,,,,
,,,,"Analalava, Antsohihy, Bealanana, Befandriana Nord, Mampikony, Mandritsara, Port-Berger",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,VULNERABILITE DE LA REGION,,,,,,,,,,DESCRIPTION DE LA ZONE,,,,,,
,,, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,Types de système, FTT ,, CT ,, ZCIT ,,,,,Nombre de population,,," 1,694,339   ",,,
,,Nom, FTT  CHENESO du 17 Janvier 2023 ,, ENAWO ,, Forte pluie de 19 au 24 Janvier 2020 ,,,,,Nombre de district,,, 7   ,,,
,,Année, 2022-2023 ,, 2016-2017 ,, 2019-2020 ,,,,,Nombre de Commune,,, 118   ,,,
,,Vent moyen, -   ,, -   ,, -   ,,,,,Nombre de FKT,,," 1,456   ",,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Zone exposées,,,,,,,,,,DONNEES STATISTIQUES  DE BASE,,,,,,
,,Population exposée," 119,128   ",7.03%," 164,588   ",9.71%," 405,466   ",23.93%,,,,Taille de ménage,,,, 4.0   ,,
,,Menages exposés," 29,782   ",," 41,147   ",," 101,367   ",,,,,Population 5-17 ans scolarisable ,,,,35.70%,,
,,Commune exposée, 11   ,8.90%, 22   ,18.22%, 49   ,41.53%,,,,Enfant moins de 5 ans,,,,14.40%,,
,,Zones affectées,,,,,,,,,,Prévalence (en %) du handicap,,,,6.00%,,
,,Personnes affectées," 16,595   ",0.98%," 23,778   ",1.40%," 108,886   ",6.43%,,,,Femmes enceintes et allaitantes,,,,9.56%,,
,,Personnes sinistrées," 5,282   ",0.31%," 7,568   ",0.45%," 32,666   ",1.93%,,,,Personnes agées + 60 ans,,,,4.20%,,
,,Menages sinistrées," 1,321   ",," 1,892   ",," 8,166   ",,,,,,,,,,,
,,Déplacement préventive (pers), 175   ,, 251   ,," 1,085   ",,,,,DONNEES HEA/ DESCRIPTION ZONES,,,,,,
,,Somme pers déplacées en site (%/pop), 877   ,0.05%," 1,257   ",0.07%," 5,425   ",0.32%,,,, ZME , MG03 ," PRINCIPAUX ALEAS, PERIODE, FREQUENCE ",,,,
,,Nombre commune affectées, 11   ,8.90%, 22   ,18.22%, 49   ,41.53%,,,,Très pauvres,31.83%," - Inondations (Janvier-mars)
 - Sécheresse (Novembre-décembre)",,Bassin Versan SOFIA (MG03),,
,,Nombre FKT affectés, 31   ,2.09%, 68   ,4.67%, 258   ,17.69%,,,,Pauvre,32.94%,,,,,
,,,,,,,,,,,,Moyens,23.29%," - Retard des pluies (Février-mars)
 - Vol des zébus (Novembre-décembre)",,Haut-Plateau Nord (MG04),,
,,,,,,,,,,,,Riches,10.86%,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS SECTEUR HABITAT,,,,,,,,,,HITORIQUE DES CYCLONES-INONDATION (10 ans)/ BDD BNGRC,,,,,,
,,Secteur, Faible ,, Moderé ,, Fort ,,,,,Année, Types , Nom du système ,, Sinistrées ,,
,,Case d'habitation totalement détruite, 414   ,, 594   ,," 2,574   ",,,,,2014-2015, FTT , CHEDZA ,," 17,086   ",,
,,Case d'habitation innondée , 164   ,, 235   ,," 1,019   ",,,,,2016-2017, CT , ENAWO ,," 27,046   ",,
,,Case d'habitation endommagés/ décoiffés, 709   ,," 1,019   ",," 4,414   ",,,,,2017-2018, CT , AVA ,," 5,529   ",,
,,TOTAL," 1,287   ",," 1,849   ",," 8,007   ",,,,,2017-2018, FTT , ELIAKIM ,, 376   ,,
,,Ménages sans-abris (15 jours et +), 577   ,, 829   ,," 3,592   ",,,,,2018-2019, ZCIT , Inondation (due aux fortes pluies) ,," 28,313   ",,
,,Personnes sans-abris  (15 jours et +)," 2,309   ",," 3,318   ",," 14,370   ",,,,,2019-2020, ZCIT , Forte pluie de 19 au 24 Janvier 2020 ,," 47,762   ",,
,,,,,,,,,,,,2020-2021, FTT , FTT ELOISE (17 au 23 Janv 21) ,, 50   ,,
,,DEGATS SECTEUR PROTECTION ET NUTRITION,,,,,,,,,,2021-2022, CT , CT EMNATI (16 au 26 Février 2022) ,, 231   ,,
,,Indicateur (Personnes devant faire l'objet d'une mésure de protection), Faible ,, Moderé ,, Fort ,,,,,2021-2022, TTM , TTM DUMAKO (14 AU 16 F2vrier 2022) ,," 9,959   ",,
,,,,,,,,,,,,2021-2022, TTM , TTM GOMBE (07 au 09 Mars 2022) ,," 1,029   ",,
,,, Base sinistré , En site , Base sinistré , En site , Base sinistré , En site ,,,,2021-2022, ZCIT , ZCIT/Forte pluie du 17 Janvier 2022/TTM ANA ,," 5,501   ",,
,,Enfant moins de 5 ans, 761   , 126   ," 1,090   ", 181   ," 4,704   ", 781   ,,,,2022-2023, FTT , FTT  CHENESO du 17 Janvier 2023 ,," 6,531   ",,
,,Handicap, 317   , 53   , 454   , 75   ," 1,960   ", 326   ,,,,,,,,,,
,,FEFA, 505   , 84   , 724   , 120   ," 3,123   ", 519   ,,,,,,,,,,
,,Agées + 60 ans, 222   , 37   , 318   , 53   ," 1,372   ", 228   ,,,,,,,,,,
,,TOTAL," 1,804   ", 300   ," 2,585   ", 429   ," 11,159   "," 1,853   ",,,,,,,,,,
,,Personnes en situation de malnutrition," 1,266   ", 210   ," 1,813   ", 301   ," 7,827   "," 1,300   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS AUTRES SECTEURS CLES,,,,,,,,,,,,,,,,
,,Indicateurs, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,"Secteur EDUCATION
(Norme : 45 à 50 élèves/ Salle de classe)", Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement,,,,,,,,,,
,,Salle de classe totalement détruite, 15   , 750   , 27   ," 1,370   ", 63   ," 3,150   ",,,,,,,,,,
,,Salle de classe endommagée, 18   , 900   , 34   ," 1,682   ", 58   ," 2,900   ",,,,,,,,,,
,,Salle de classe décoiffée, 24   ," 1,200   ", 40   ," 1,992   ", 85   ," 4,250   ",,,,,,,,,,
,,Total EDUCATION , 57   ," 2,850   ", 101   ," 5,043   ", 206   ," 10,300   ",,,,,,,,,,
,,Elèves privés de cours à cause de l'évènement," 5,924   ",," 8,489   ",," 38,872   ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SANTE
(Norme : 500 ménages/ Formation sanitaire)", Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire,,,,,,,,,,
,,CSB1/ CSB2 totalement détruit, 12   ," 23,660   ", 22   ," 43,220   ", 50   ," 99,374   ",,,,,,,,,,
,,CSB1/ CSB2 endommagés, 14   ," 28,392   ", 27   ," 53,052   ", 46   ," 91,487   ",,,,,,,,,,
,,CSB1/ CSB2 décoiffés, 19   ," 37,857   ", 31   ," 62,831   ", 67   ," 134,075   ",,,,,,,,,,
,,Total SANTE , 45   ," 89,909   ", 80   ," 159,103   ", 162   ," 324,936   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur WASH
(Norme : 50 ménages/ Point d'eau)/ Source d'eau amélioré (Borne fontaine, puits aménagé couvert)", Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène,,,,,,,,,,
,,Source d'eau totalement détruite,,,,,,,,,,,,,,,,
,,Source d'eau endommagé ou inondé,,,,,,,,,,,,,,,,
,,Source d'eau amélioré inondé,,,,,,,,,,,,,,,,
,,Total WASH , 83   ," 4,149   ", 119   ," 5,944   ", 544   ," 27,221   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SAMS
Ménages Agricoles/ Branche d'activité touché (zone exposée)", % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation,,,,,,,,,,
,,Agriculture,12.41%," 3,697   ",12.87%," 5,297   ",23.93%," 24,254   ",,,,,,,,,,
,,Elévage,11.07%," 3,298   ",11.49%," 4,726   ",21.35%," 21,641   ",,,,,,,,,,
,,Pêche,4.00%," 1,191   ",4.15%," 1,706   ",7.71%," 7,813   ",,,,,,,,,,
,,Total SAMS (Ménages agicoles ménacé d'insécurité alimentaire),12.79%," 3,809   ",13.26%," 5,457   ",24.65%," 24,989   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,VATOVAVY,,,,,,,,"Descriptions : 
(1) CORRIDOR : PRODUITS FORESTIERS, BANANES (ZONE 18)
Située au centre-est du Pays, la zone est caractérisée par de hautes terres et des falaises. Elle est traversée par plusieurs fleuves. La végétation est constituée par une forêt naturelle et une savane. La zone regorge de ressources minières (corindon, or), des produits halieutiques (anguille, écrevisse) et de produits forestiers (miel, bois de chauffe, bois de service, plantes médicinales, etc.). Le sol est de type latéritique et argileux. La pluviométrie annuelle varie entre 1000 et 2000 mm, avec une saison de pluies se situant surtout entre novembre à mai. Bien que les conditions climatiques soient favorables à une agriculture intensive, la petitesse de terres exploitables et l’état d’enclavement en limitent les possibilités.

(2) SUD-EST : CAFE, LETCHI, MANIOC (ZONE 19)
La zone couvre la frange littorale sud-est de Madagascar et des montagnes à forte pente. La zone est aussi traversée par plusieurs fleuves. Les sols sont de types ferralitiques, ferrugineux, sableux et hydromorphes. La zone est riche en ressources halieutiques, bois précieux et ressources minières (or, pierre précieuse, ilménite). La pluviométrie varie de 1700 à 3500 mm par an avec une hygrométrie de 80 pour cent entre novembre et mars, saison pendant la quelle les routes sont impraticables. ",,,,,,
,,,,"Ifanadiana, Mananjary, Nosy Varika",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,VULNERABILITE DE LA REGION,,,,,,,,,,DESCRIPTION DE LA ZONE,,,,,,
,,, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,Types de système, CT ,, CT ,, CTI ,,,,,Nombre de population,,," 797,413   ",,,
,,Nom, AVA ,, CT EMNATI (16 au 26 Février 2022) ,, CTI BATSIRAI (27 Janvier - 08 Février 2022) ,,,,,Nombre de district,,, 3   ,,,
,,Année, 2017-2018 ,, 2021-2022 ,, 2021-2022 ,,,,,Nombre de Commune,,, 64   ,,,
,,Vent moyen, -   ,, -   ,, -   ,,,,,Nombre de FKT,,, 696   ,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Zone exposées,,,,,,,,,,DONNEES STATISTIQUES  DE BASE,,,,,,
,,Population exposée," 273,358   ",34.28%," 399,290   ",50.07%," 544,215   ",68.25%,,,,Taille de ménage,,,, 4.5   ,,
,,Menages exposés," 60,746   ",," 88,731   ",," 120,937   ",,,,,Population 5-17 ans scolarisable ,,,,36.00%,,
,,Commune exposée, 39   ,60.94%, 46   ,71.09%, 48   ,75.00%,,,,Enfant moins de 5 ans,,,,15.70%,,
,,Zones affectées,,,,,,,,,,Prévalence (en %) du handicap,,,,8.00%,,
,,Personnes affectées," 85,763   ",10.76%," 201,857   ",25.31%," 374,801   ",47.00%,,,,Femmes enceintes et allaitantes,,,,9.58%,,
,,Personnes sinistrées," 28,803   ",3.61%," 64,251   ",8.06%," 112,440   ",14.10%,,,,Personnes agées + 60 ans,,,,3.50%,,
,,Menages sinistrées," 6,401   ",," 14,278   ",," 24,987   ",,,,,,,,,,,
,,Déplacement préventive (pers)," 1,265   ",," 2,821   ",," 4,937   ",,,,,DONNEES HEA/ DESCRIPTION ZONES,,,,,,
,,Somme pers déplacées en site (%/pop)," 6,323   ",0.79%," 14,105   ",1.77%," 24,684   ",3.10%,,,, ZME , MG19 ," PRINCIPAUX ALEAS, PERIODE, FREQUENCE ",,,,
,,Nombre commune affectées, 39   ,60.94%, 46   ,71.09%, 48   ,75.00%,,,,Très pauvres,36.00%," - Inondation (zones proches de rivières)/ Janv-Fev
 - Eboulement (Déc-Sept)",,CORRIDOR (MG18),,
,,Nombre FKT affectés, 190   ,27.23%, 310   ,44.54%, 450   ,64.66%,,,,Pauvre,31.00%,,,,,
,,,,,,,,,,,,Moyens,22.00%," - Cyclone (littoral) (Décembre-avril)
 - Inondation (zones riveraines)/ Jan-février
- Sécheresse (Juillet-novembre, 1/2-3 ans)",,Sud-Est (MG19),,
,,,,,,,,,,,,Riches,11.00%,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS SECTEUR HABITAT,,,,,,,,,,HITORIQUE DES CYCLONES-INONDATION (10 ans)/ BDD BNGRC,,,,,,
,,Secteur, Faible ,, Moderé ,, Fort ,,,,,Année, Types , Nom du système ,, Sinistrées ,,
,,Case d'habitation totalement détruite," 2,548   ",," 5,649   ",," 9,912   ",,,,,2014-2015, FTT , CHEDZA ,," 5,500   ",,
,,Case d'habitation innondée ," 1,580   ",," 3,502   ",," 6,144   ",,,,,2014-2015, ZCIT , ZCIT 1  ,," 1,700   ",,
,,Case d'habitation endommagés/ décoiffés," 2,354   ",," 5,217   ",," 9,155   ",,,,,2014-2015, ZCIT , ZCIT 2 ,, 500   ,,
,,TOTAL," 6,482   ",," 14,368   ",," 25,211   ",,,,,2016-2017, CT , ENAWO ,," 2,510   ",,
,,Ménages sans-abris (15 jours et +)," 4,128   ",," 9,150   ",," 16,056   ",,,,,2017-2018, CT , AVA ,," 14,595   ",,
,,Personnes sans-abris  (15 jours et +)," 18,577   ",," 41,177   ",," 72,254   ",,,,,2017-2018, FTT , ELIAKIM ,, 576   ,,
,,,,,,,,,,,,2021-2022, CT , CT EMNATI (16 au 26 Février 2022) ,," 39,677   ",,
,,DEGATS SECTEUR PROTECTION ET NUTRITION,,,,,,,,,,2021-2022, CTI , CTI BATSIRAI (27 Janvier - 08 Février 2022) ,," 57,106   ",,
,,Indicateur (Personnes devant faire l'objet d'une mésure de protection), Faible ,, Moderé ,, Fort ,,,,,2021-2022, ZCIT , ZCIT/Forte pluie du 17 Janvier 2022/TTM ANA ,," 1,569   ",,
,,,,,,,,,,,,2022-2023, FTT , FTT  CHENESO du 17 Janvier 2023 ,," 5,385   ",,
,,, Base sinistré , En site , Base sinistré , En site , Base sinistré , En site ,,,,,,,,,,
,,Enfant moins de 5 ans," 4,522   ", 993   ," 10,087   "," 2,214   "," 17,653   "," 3,875   ",,,,,,,,,,
,,Handicap," 2,304   ", 506   ," 5,140   "," 1,128   "," 8,995   "," 1,975   ",,,,,,,,,,
,,FEFA," 2,759   ", 606   ," 6,156   "," 1,351   "," 10,772   "," 2,365   ",,,,,,,,,,
,,Agées + 60 ans," 1,008   ", 221   ," 2,249   ", 494   ," 3,935   ", 864   ,,,,,,,,,,
,,TOTAL," 10,594   "," 2,326   "," 23,632   "," 5,188   "," 41,356   "," 9,079   ",,,,,,,,,,
,,Personnes en situation de malnutrition," 7,282   "," 1,599   "," 16,243   "," 3,566   "," 28,425   "," 6,240   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS AUTRES SECTEURS CLES,,,,,,,,,,,,,,,,
,,Indicateurs, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,"Secteur EDUCATION
(Norme : 45 à 50 élèves/ Salle de classe)", Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement,,,,,,,,,,
,,Salle de classe totalement détruite, 14   , 700   , 96   ," 4,818   ", 269   ," 13,450   ",,,,,,,,,,
,,Salle de classe endommagée, 32   ," 1,600   ", 71   ," 3,547   ", 131   ," 6,550   ",,,,,,,,,,
,,Salle de classe décoiffée, 65   ," 3,250   ", 134   ," 6,700   ", 265   ," 13,250   ",,,,,,,,,,
,,Total EDUCATION , 111   ," 5,550   ", 301   ," 15,064   ", 665   ," 33,250   ",,,,,,,,,,
,,Elèves privés de cours à cause de l'évènement," 30,875   ",," 72,669   ",," 134,928   ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SANTE
(Norme : 500 ménages/ Formation sanitaire)", Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire,,,,,,,,,,
,,CSB1/ CSB2 totalement détruit, 2   ," 3,618   ", 11   ," 24,898   ", 31   ," 69,514   ",,,,,,,,,,
,,CSB1/ CSB2 endommagés, 4   ," 8,269   ", 8   ," 18,330   ", 15   ," 33,852   ",,,,,,,,,,
,,CSB1/ CSB2 décoiffés, 7   ," 16,797   ", 15   ," 34,628   ", 30   ," 68,480   ",,,,,,,,,,
,,Total SANTE , 13   ," 28,684   ", 35   ," 77,856   ", 76   ," 171,847   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur WASH
(Norme : 50 ménages/ Point d'eau)/ Source d'eau amélioré (Borne fontaine, puits aménagé couvert)", Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène,,,,,,,,,,
,,Source d'eau totalement détruite,,,,,,,,,,,,,,,,
,,Source d'eau endommagé ou inondé,,,,,,,,,,,,,,,,
,,Source d'eau amélioré inondé,,,,,,,,,,,,,,,,
,,Total WASH , 381   ," 19,058   ", 897   ," 44,857   "," 1,666   "," 83,289   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SAMS
Ménages Agricoles/ Branche d'activité touché (zone exposée)", % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation,,,,,,,,,,
,,Agriculture,28.80%," 17,496   ",46.41%," 41,179   ",0.00%, -   ,,,,,,,,,,
,,Elévage,26.13%," 15,876   ",42.11%," 37,366   ",0.00%, -   ,,,,,,,,,,
,,Pêche,6.40%," 3,888   ",10.31%," 9,151   ",0.00%, -   ,,,,,,,,,,
,,Total SAMS (Ménages agicoles ménacé d'insécurité alimentaire),29.49%," 17,915   ",47.52%," 42,166   ",0.00%, -   ,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
